User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1005540,P00003408,F,51-55,12,C,4+,0,4,,14.0,632
1001682,P00003141,F,18-25,10,A,1,0,9,,5.0,13284
1004098,P00000866,M,26-35,7,B,2,0,13,12.0,18.0,14689
1004017,P00002794,M,46-50,18,B,0,0,5,,7.0,3473
1002637,P00002912,M,36-45,1,C,4+,0,14,15.0,4.0,6978
1002138,P00002416,F,36-45,20,B,0,0,14,12.0,13.0,11982
1003417,P00000251,M,26-35,17,C,0,0,4,15.0,6.0,3245
1004446,P00004952,M,26-35,20,C,1,1,4,,,6775
1003531,P00003758,F,18-25,9,C,4+,1,9,4.0,3.0,18808
1001287,P00004657,M,51-55,5,C,0,0,2,3.0,15.0,11336
1003180,P00000919,F,18-25,3,C,1,0,10,10.0,,6129
1005159,P00001174,F,26-35,18,C,1,0,18,9.0,18.0,10396
1003655,P00003204,M,26-35,13,A,4+,1,7,6.0,4.0,20648
1002360,P00000433,M,26-35,13,C,1,0,14,10.0,11.0,17659
1000445,P00000836,M,26-35,17,C,2,1,15,6.0,14.0,17203
1005048,P00002247,M,36-45,16,B,1,0,10,,7.0,12575
1000036,P00002263,M,26-35,17,A,2,0,5,14.0,7.0,11410
1005204,P00000898,M,26-35,17,B,0,1,8,12.0,,15369
1001476,P00003633,M,26-35,4,A,1,0,5,12.0,15.0,3671
1003958,P00004568,M,36-45,8,B,4+,0,5,,18.0,22323
1001799,P00003816,F,55+,0,B,3,1,14,13.0,,14678
1001846,P00000247,F,36-45,3,C,4+,0,1,,11.0,16663
1001409,P00002430,M,36-45,6,B,3,0,5,14.0,18.0,1872
1005292,P00000991,M,26-35,10,C,2,0,12,10.0,,107
1005496,P00003311,F,36-45,13,A,3,1,15,5.0,6.0,22729
1001709,P00000927,M,55+,9,B,3,1,3,8.0,17.0,12547
1005482,P00003439,F,26-35,18,B,1,0,1,6.0,11.0,10809
1002939,P00002608,M,18-25,7,B,0,1,12,8.0,18.0,22260
1001301,P00001075,F,51-55,2,C,1,0,13,9.0,,20584
1001244,P00004023,M,36-45,7,C,0,0,14,15.0,8.0,2987
1003977,P00003800,M,26-35,17,C,1,0,10,11.0,10.0,12768
1003098,P00004785,F,55+,4,B,4+,1,14,7.0,3.0,23233
1004617,P00003152,M,26-35,19,C,4+,1,14,6.0,16.0,13295
1005903,P00003439,M,26-35,10,B,2,0,13,16.0,6.0,7996
1000010,P00004574,F,26-35,8,A,1,0,3,17.0,12.0,20239
1005080,P00003492,F,26-35,18,C,1,1,10,3.0,18.0,17456
1002426,P00000707,M,36-45,11,C,2,1,12,16.0,6.0,22439
1005753,P00003065,M,18-25,4,B,2,1,2,9.0,4.0,15390
1001661,P00000754,M,18-25,15,C,3,0,1,,4.0,23277
1002632,P00000588,F,26-35,12,C,4+,1,4,,15.0,21759
1004816,P00001335,M,26-35,5,B,1,1,8,14.0,13.0,11112
1001073,P00001848,F,18-25,15,B,1,1,17,18.0,12.0,11327
1003226,P00003935,M,55+,17,C,1,0,14,16.0,8.0,23951
1004955,P00003927,M,26-35,16,C,1,1,14,15.0,9.0,12659
1001317,P00003318,M,18-25,11,B,0,1,4,,17.0,12510
1005700,P00004021,M,26-35,0,B,4+,0,16,14.0,,21090
1004146,P00003156,M,36-45,6,B,4+,1,13,,,2426
1003684,P00004303,M,26-35,13,B,4+,1,7,8.0,5.0,7104
1003274,P00002199,M,18-25,17,B,4+,0,14,9.0,,19922
1000146,P00000165,M,18-25,0,B,4+,1,10,8.0,16.0,5752
1005011,P00001999,M,26-35,19,B,4+,0,14,,,23525
1003041,P00003058,M,26-35,9,C,3,0,11,16.0,4.0,13107
1001463,P00002085,M,36-45,14,C,1,0,11,8.0,,21486
1004677,P00004429,M,51-55,10,C,1,0,15,18.0,18.0,5849
1001585,P00000403,M,26-35,3,C,0,1,8,,,14124
1000483,P00000414,M,46-50,14,C,1,0,17,,,15845
1003180,P00000045,M,51-55,20,B,4+,1,6,,17.0,18357
1001250,P00004158,M,51-55,15,C,2,0,14,4.0,15.0,16880
1004769,P00002468,M,51-55,14,A,1,1,9,,14.0,2448
1000631,P00000868,M,46-50,16,B,0,0,3,8.0,9.0,22443
1000662,P00000019,M,26-35,10,B,0,0,12,,,3565
1003504,P00000365,M,26-35,17,B,1,0,4,11.0,,4798
1002853,P00003833,M,26-35,15,B,0,0,15,8.0,5.0,6836
1002467,P00000580,M,46-50,14,C,0,1,13,12.0,11.0,20795
1000988,P00000546,M,26-35,10,A,1,1,18,4.0,5.0,8056
1001547,P00004151,M,18-25,12,C,2,1,14,,18.0,100
1000650,P00004874,F,18-25,17,B,1,1,13,,,23795
1000969,P00003040,F,46-50,7,C,3,1,9,10.0,5.0,21853
1002638,P00004138,F,36-45,8,B,1,0,5,5.0,10.0,1294
1001101,P00004045,M,26-35,10,B,0,0,8,9.0,10.0,14569
1000441,P00004327,M,26-35,16,B,2,1,13,,,17583
1005017,P00000453,F,36-45,0,C,1,0,9,13.0,17.0,20035
1000770,P00003962,M,18-25,10,A,0,0,17,9.0,7.0,10963
1001344,P00001382,M,26-35,6,B,4+,0,5,16.0,15.0,861
1005923,P00001468,M,26-35,7,A,2,0,9,15.0,17.0,12654
1004359,P00002739,M,55+,18,B,2,0,11,6.0,9.0,14901
1003730,P00001217,M,26-35,3,C,4+,0,2,18.0,14.0,7717
1003907,P00000881,F,26-35,3,A,4+,0,13,,5.0,8387
1001578,P00003815,M,36-45,18,B,1,0,1,12.0,10.0,12308
1004009,P00003150,F,26-35,8,C,4+,0,8,,12.0,14711
1005095,P00000085,M,26-35,16,A,4+,0,15,16.0,4.0,9865
1003352,P00004145,M,26-35,17,B,0,0,2,14.0,10.0,21950
1004796,P00001169,F,51-55,0,A,3,1,3,5.0,,22610
1002350,P00004165,F,26-35,13,B,0,0,17,,,14709
1003603,P00003130,M,36-45,3,A,2,1,18,14.0,14.0,1221
1005700,P00003646,M,55+,9,B,3,0,17,14.0,,19088
1001242,P00002527,M,46-50,13,B,1,0,14,12.0,,6909
1001126,P00002868,F,36-45,6,C,4+,0,11,6.0,,15329
1002602,P00003517,F,36-45,11,C,4+,0,14,15.0,7.0,13726
1001191,P00003368,M,51-55,15,C,4+,0,5,,18.0,3305
1005102,P00002195,F,51-55,4,B,1,1,6,4.0,,21134
1004132,P00003556,M,55+,10,B,0,1,11,,11.0,9409
1004840,P00000446,F,36-45,3,B,4+,0,2,4.0,12.0,10595
1005861,P00003627,M,26-35,12,B,1,0,10,7.0,,11093
1004449,P00004017,F,18-25,7,B,2,1,13,9.0,14.0,8003
1006019,P00003876,F,26-35,6,C,4+,0,2,,3.0,21620
1000073,P00003338,M,51-55,10,B,1,1,14,18.0,,12208
1005473,P00000262,M,46-50,10,B,1,1,17,2.0,,9944
1001915,P00001849,F,26-35,16,B,1,1,9,8.0,5.0,13068
1005190,P00004993,F,26-35,13,C,1,0,8,,9.0,5360
1002473,P00004026,F,26-35,1,B,2,0,8,5.0,,10729
1003047,P00002267,M,26-35,19,B,0,1,7,11.0,11.0,11065
1000708,P00000092,M,36-45,20,C,1,0,16,6.0,,16388
1001805,P00004223,F,26-35,7,A,4+,0,17,9.0,7.0,15335
1003714,P00004176,M,18-25,1,B,1,0,1,14.0,11.0,12337
1005052,P00003310,M,26-35,20,C,2,0,13,18.0,,16149
1002565,P00000983,M,26-35,14,C,1,1,16,,13.0,18579
1002476,P00003444,M,55+,4,A,2,1,6,5.0,16.0,10950
1003611,P00002534,M,26-35,5,B,4+,1,15,11.0,16.0,2942
1004256,P00000694,F,51-55,16,B,2,1,12,,10.0,6813
1002824,P00004121,F,26-35,7,B,2,0,8,9.0,,18784
1001736,P00000156,M,18-25,18,B,0,0,1,11.0,,18210
1001586,P00003589,M,36-45,4,C,1,0,11,14.0,3.0,16996
1000067,P00001813,M,36-45,18,B,4+,0,15,13.0,6.0,23374
1003062,P00004115,M,26-35,13,B,4+,0,1,,18.0,895
1002429,P00001408,M,26-35,9,B,2,1,16,14.0,3.0,15232
1004154,P00001217,M,18-25,12,A,4+,0,7,11.0,,5059
1000342,P00001411,F,36-45,4,B,0,1,1,,,9918
1005250,P00003498,M,18-25,6,A,3,1,2,2.0,5.0,19765
1002775,P00004373,F,26-35,9,C,1,0,8,10.0,4.0,12711
1005292,P00004841,F,36-45,10,B,2,0,11,4.0,,8009
1002818,P00000552,M,18-25,2,B,0,1,13,18.0,13.0,5984
1002662,P00003395,F,18-25,12,B,4+,1,5,,5.0,9356
1001233,P00001177,F,18-25,1,A,3,1,18,11.0,9.0,8653
1003875,P00004735,F,55+,3,A,1,0,3,,12.0,10711
1002402,P00004333,M,26-35,2,C,2,0,1,7.0,5.0,19482
1001495,P00000998,M,51-55,14,C,3,0,5,8.0,10.0,12025
1005918,P00004077,F,26-35,3,A,1,0,9,12.0,,17235
1004212,P00002732,M,36-45,20,C,0,0,7,17.0,7.0,1436
1000662,P00003938,F,26-35,3,B,1,1,12,5.0,12.0,9593
1003884,P00004053,M,26-35,14,B,0,0,14,5.0,14.0,20901
1005562,P00000373,M,46-50,5,C,2,1,16,,,2060
1003620,P00002249,M,46-50,4,B,1,0,13,,8.0,21134
1001869,P00000849,M,36-45,11,A,2,0,18,8.0,10.0,3205
1002335,P00002557,M,46-50,6,A,2,0,10,12.0,,12501
1003375,P00002323,M,26-35,2,A,4+,0,6,6.0,8.0,101
1001017,P00000504,M,26-35,6,A,3,1,3,,,17233
1004407,P00003190,M,26-35,11,B,2,0,4,,11.0,15194
1000208,P00000703,M,51-55,14,B,1,1,1,8.0,18.0,16203
1002666,P00003626,M,26-35,18,C,0,1,11,3.0,13.0,13572
1002494,P00000315,F,51-55,5,B,0,1,17,6.0,4.0,2948
1000633,P00002377,F,26-35,7,A,3,0,5,6.0,,7719
1002103,P00001041,M,36-45,5,A,1,0,12,,15.0,3701
1002960,P00004379,M,26-35,2,C,1,0,7,3.0,9.0,12960
1003084,P00002991,M,26-35,4,A,4+,0,4,,,12470
1004753,P00000258,F,36-45,8,C,2,1,16,6.0,12.0,9325
1005520,P00000575,F,26-35,15,B,4+,0,15,13.0,15.0,717
1001932,P00004670,M,51-55,15,C,4+,1,14,14.0,12.0,15692
1003720,P00001553,M,36-45,8,B,0,1,2,,6.0,21825
1002563,P00004519,F,26-35,17,A,4+,1,10,,13.0,3722
1001680,P00000758,M,46-50,12,B,0,0,2,8.0,11.0,11209
1000237,P00002811,M,36-45,10,B,4+,0,5,3.0,18.0,20900
1004444,P00001105,M,36-45,9,B,2,0,13,,,9089
1004726,P00004525,M,26-35,9,B,3,1,10,15.0,,3026
1001541,P00003460,M,26-35,5,A,3,0,13,6.0,7.0,5339
1003944,P00003993,M,36-45,15,B,2,0,14,,7.0,5762
1005368,P00000204,M,51-55,11,C,2,0,18,,8.0,5962
1000364,P00002776,F,26-35,3,C,4+,0,8,13.0,4.0,11532
1002369,P00002333,M,26-35,4,B,4+,0,5,5.0,16.0,17135
1000286,P00001993,F,26-35,1,A,3,0,12,18.0,13.0,9588
1000149,P00002244,F,18-25,18,A,3,1,16,17.0,,11045
1005204,P00000307,M,36-45,0,C,1,0,7,11.0,13.0,12756
1004038,P00001688,M,36-45,3,C,4+,1,4,4.0,,571
1004552,P00004110,M,26-35,11,C,2,1,10,,8.0,4951
1001767,P00001861,M,51-55,1,B,4+,0,8,2.0,15.0,17802
1004896,P00001962,M,26-35,11,C,3,1,16,7.0,,5074
1005281,P00000723,M,36-45,15,C,1,0,4,4.0,5.0,9275
1001013,P00000780,M,18-25,1,B,1,1,10,,18.0,15918
1002832,P00000529,M,26-35,16,C,0,1,16,8.0,11.0,21227
1002508,P00004894,F,46-50,1,A,2,1,12,10.0,5.0,19134
1001524,P00000344,M,26-35,3,B,1,0,2,,,3709
1002786,P00003787,M,26-35,5,C,2,0,11,13.0,17.0,10886
1002557,P00003683,M,26-35,6,A,0,1,13,15.0,,8092
1003726,P00000209,M,18-25,14,C,1,1,3,2.0,15.0,306
1004577,P00004737,M,26-35,19,B,1,1,17,14.0,,4984
1005783,P00003407,M,26-35,11,C,1,1,10,,,3336
1001602,P00001312,M,51-55,4,C,0,0,8,3.0,10.0,16607
1002409,P00002300,M,36-45,13,C,3,0,6,4.0,,14145
1000341,P00003337,F,26-35,15,C,0,1,14,12.0,16.0,6120
1002818,P00001948,F,36-45,10,B,0,1,1,6.0,11.0,20852
1002497,P00000920,M,0-17,11,A,4+,0,11,3.0,5.0,15841
1005963,P00002045,F,26-35,18,C,1,0,14,15.0,11.0,16837
1004931,P00000419,M,26-35,16,B,4+,0,13,14.0,,2244
1005300,P00001750,M,18-25,6,C,4+,0,12,15.0,14.0,14517
1001726,P00002843,F,46-50,8,A,2,0,6,4.0,17.0,8828
1001690,P00001100,F,18-25,13,C,2,0,4,9.0,,15820
1003268,P00003393,M,46-50,19,B,1,0,9,14.0,11.0,1184
1004407,P00002773,M,26-35,11,C,1,0,7,,,1217
1000262,P00002481,M,0-17,14,C,2,1,7,13.0,10.0,11319
1001443,P00001546,M,36-45,11,A,1,0,13,,8.0,17445
1000406,P00001071,M,26-35,20,B,1,0,2,,11.0,17241
1002191,P00001851,M,26-35,20,C,4+,1,2,18.0,17.0,1888
1004438,P00004199,M,26-35,12,C,1,1,15,8.0,,1419
1005436,P00002940,M,18-25,8,B,3,0,16,,,781
1000244,P00001904,F,51-55,6,C,3,1,2,14.0,,6190
1004586,P00000679,M,26-35,0,B,0,0,5,14.0,13.0,17233
1004108,P00000989,M,18-25,9,B,0,0,2,7.0,,8188
1000561,P00002476,F,46-50,5,C,1,0,7,,16.0,12557
1004138,P00001608,F,26-35,14,A,3,1,5,,15.0,15341
1002726,P00002870,M,18-25,14,B,1,0,11,,15.0,2446
1000594,P00001503,F,26-35,8,C,3,0,8,,,17191
1005549,P00001790,F,26-35,12,B,3,0,17,17.0,15.0,20451
1001827,P00001426,M,18-25,0,A,4+,0,14,4.0,18.0,2815
1003230,P00002441,M,26-35,8,B,0,0,5,15.0,14.0,14022
1003288,P00002043,M,51-55,2,B,2,0,4,,,11148
1004074,P00001279,M,18-25,8,B,0,0,3,7.0,,7135
1005790,P00002595,M,26-35,19,C,1,1,7,18.0,,7912
1000134,P00004690,M,26-35,14,A,1,0,11,17.0,14.0,9966
1003139,P00002437,F,26-35,6,C,3,1,1,3.0,7.0,8555
1003920,P00003804,M,51-55,3,C,4+,0,18,10.0,,579
1005044,P00002206,M,26-35,19,C,1,1,1,14.0,,13957
1000073,P00001028,M,18-25,16,B,2,1,16,15.0,,6764
1004495,P00003540,M,26-35,3,B,1,1,13,,3.0,11145
1005525,P00003484,M,18-25,18,B,3,1,6,,15.0,23694
1004226,P00002242,M,36-45,4,C,1,0,6,13.0,12.0,17603
1002979,P00002766,M,0-17,15,B,2,0,14,,5.0,9709
1005908,P00001174,M,26-35,2,B,2,1,5,12.0,8.0,21103
1004362,P00003231,M,26-35,10,B,3,0,8,,18.0,1594
1005657,P00003351,M,26-35,14,C,0,0,18,11.0,3.0,2799
1001986,P00004912,M,26-35,18,A,2,1,6,,,15746
1000793,P00000404,M,18-25,20,C,1,0,5,4.0,10.0,3950
1005409,P00004989,F,51-55,13,A,0,1,10,17.0,11.0,4037
1004260,P00002726,F,26-35,15,B,1,1,18,,,22910
1000095,P00003383,M,51-55,5,B,4+,1,13,15.0,,4728
1005902,P00004164,M,26-35,4,A,4+,0,6,18.0,,15331
1001134,P00000088,F,36-45,20,C,0,1,4,6.0,9.0,7005
1004918,P00001159,F,26-35,16,B,3,0,13,18.0,13.0,3248
1000238,P00004274,M,36-45,15,A,2,0,18,,,9001
1002947,P00002858,M,26-35,1,C,4+,1,13,15.0,10.0,13666
1002531,P00001382,M,26-35,10,B,4+,0,13,4.0,13.0,22271
1001961,P00004682,M,36-45,3,C,2,1,7,16.0,16.0,2039
1001049,P00002065,M,26-35,5,B,0,1,5,13.0,16.0,9271
1005773,P00002375,F,26-35,6,B,2,1,3,18.0,6.0,5223
1002530,P00000318,M,18-25,16,A,3,0,6,18.0,,20663
1002965,P00001503,M,26-35,7,C,4+,0,8,,11.0,14649
1000964,P00002043,F,26-35,0,B,1,1,12,8.0,10.0,891
1000537,P00004599,M,0-17,14,C,3,1,2,6.0,17.0,14415
1005700,P00002023,M,26-35,19,C,3,1,11,3.0,,21236
1004224,P00000119,M,26-35,11,C,0,1,3,17.0,8.0,11240
1003680,P00000710,M,26-35,14,C,2,0,10,14.0,18.0,20636
1004188,P00003558,M,26-35,14,B,1,0,8,12.0,18.0,18119
1003725,P00004141,M,26-35,8,A,3,0,8,8.0,16.0,9260
1000543,P00004410,M,51-55,15,A,2,1,14,4.0,17.0,4596
1000846,P00003251,M,26-35,1,B,4+,0,4,7.0,,1051
1003604,P00000418,M,51-55,14,B,4+,1,15,6.0,,15979
1005778,P00002604,M,36-45,14,A,0,0,10,2.0,14.0,6179
1003037,P00003855,M,51-55,6,B,0,0,18,2.0,,15400
1005948,P00001102,M,46-50,20,B,3,0,15,,,17005
1002495,P00004422,F,36-45,12,A,3,1,3,4.0,,22549
1004486,P00003429,M,26-35,16,B,4+,1,2,,13.0,14047
1002720,P00002262,M,26-35,10,A,1,1,13,11.0,9.0,18458
1001885,P00004170,F,26-35,9,B,4+,0,13,,8.0,6513
1004139,P00003635,F,51-55,0,A,1,0,9,12.0,5.0,1982
1004350,P00000509,M,51-55,13,C,1,1,3,9.0,11.0,12904
1003202,P00002380,F,36-45,4,A,0,0,2,,17.0,21945
1005180,P00003165,F,46-50,7,C,4+,0,14,12.0,4.0,22767
1002711,P00000688,M,51-55,0,B,2,0,16,6.0,6.0,5197
1005637,P00004753,F,26-35,6,B,4+,0,14,,4.0,6507
1001954,P00001293,M,36-45,1,B,3,0,4,5.0,8.0,4644
1004738,P00003906,M,26-35,6,B,0,0,2,14.0,14.0,7494
1003851,P00003076,M,26-35,6,A,2,0,16,7.0,9.0,3231
1000690,P00003210,M,18-25,8,C,0,0,8,3.0,11.0,11443
1005373,P00000325,M,26-35,3,C,2,1,1,7.0,8.0,21658
1001951,P00001994,M,36-45,6,C,1,0,18,,,4195
1005176,P00003977,M,26-35,19,C,2,0,9,11.0,7.0,10945
1005583,P00004813,M,46-50,17,B,2,1,12,5.0,6.0,10766
1000457,P00002771,M,26-35,12,B,1,1,5,17.0,12.0,11916
1005079,P00004373,M,18-25,10,B,1,0,3,11.0,,20805
1002131,P00002584,M,46-50,8,C,1,0,8,2.0,6.0,6359
1003977,P00003558,M,36-45,13,B,4+,0,16,14.0,7.0,13358
1005219,P00003588,M,26-35,7,C,1,1,18,15.0,,5559
1004245,P00000152,M,26-35,20,B,3,1,12,13.0,,5326
1005449,P00000955,M,26-35,13,B,0,0,12,14.0,5.0,22122
1001180,P00004355,M,51-55,20,C,1,1,4,2.0,,23160
1004286,P00002372,F,26-35,16,C,2,0,10,15.0,15.0,8031
1003566,P00004965,M,18-25,13,C,3,0,9,9.0,3.0,22958
1000883,P00001192,M,26-35,4,B,2,1,4,,,12488
1000400,P00000688,M,46-50,9,A,2,0,1,15.0,,13626
1000609,P00000310,F,36-45,5,A,3,0,5,2.0,,21135
1005892,P00001503,M,46-50,9,C,1,1,3,18.0,4.0,21813
1001639,P00003128,M,26-35,10,B,0,0,11,17.0,6.0,15803
1005672,P00004569,M,46-50,5,B,1,0,13,13.0,18.0,8072
1002149,P00003368,M,36-45,9,B,1,0,11,,18.0,18959
1001383,P00003396,M,36-45,13,B,4+,0,6,6.0,,19620
1001404,P00000814,M,26-35,19,B,2,0,4,,,11617
1000820,P00000846,M,46-50,2,C,1,0,7,,14.0,23145
1003293,P00001165,M,36-45,6,A,4+,1,3,5.0,4.0,2441
1000820,P00004763,M,46-50,1,C,4+,1,10,,,320
1000420,P00001768,M,26-35,6,B,1,0,5,12.0,12.0,23054
1004220,P00000355,M,18-25,16,C,4+,0,18,9.0,8.0,18844
1004518,P00001873,F,26-35,12,C,0,1,17,,14.0,5934
1003303,P00002025,M,26-35,20,B,4+,0,1,10.0,14.0,5683
1001509,P00002818,M,26-35,8,A,1,0,5,,,12969
1005694,P00003833,M,26-35,12,A,2,1,17,11.0,,3748
1000768,P00004276,M,26-35,14,A,1,1,9,8.0,6.0,351
1002045,P00000066,M,46-50,12,C,4+,0,11,,5.0,6938
1002140,P00004916,F,18-25,16,A,0,0,7,,,5331
1003030,P00004267,M,26-35,7,A,1,0,7,2.0,,1887
1001550,P00004091,M,46-50,8,C,2,0,2,6.0,11.0,15750
1001765,P00002522,M,26-35,8,B,2,0,14,7.0,,379
1002646,P00002582,F,26-35,7,B,3,0,16,13.0,14.0,20873
1003717,P00001391,M,26-35,15,B,3,1,5,13.0,9.0,5734
1004606,P00001131,M,26-35,19,C,3,1,18,,18.0,12566
1005303,P00002487,M,18-25,6,A,1,1,4,15.0,10.0,6411
1004482,P00000835,M,26-35,16,B,1,1,12,8.0,5.0,18585
1005694,P00000227,M,55+,6,C,1,0,13,,,3749
1002294,P00003516,F,26-35,5,B,4+,0,6,,15.0,10655
1004838,P00004538,M,18-25,4,C,1,0,11,,,6969
1002709,P00002444,M,36-45,16,C,1,0,15,15.0,11.0,15889
1006008,P00000728,F,26-35,7,C,2,1,17,17.0,11.0,5841
1005543,P00003687,M,18-25,0,B,1,0,2,10.0,6.0,10522
1000901,P00003623,M,46-50,15,C,1,1,13,3.0,16.0,123
1003085,P00001037,F,18-25,16,C,3,1,1,18.0,,23745
1002010,P00001833,M,51-55,2,C,1,1,4,5.0,3.0,8547
1000242,P00002741,M,26-35,12,B,2,1,15,15.0,,20426
1002386,P00000493,M,36-45,7,A,1,0,16,15.0,4.0,11859
1004269,P00001549,M,26-35,15,B,1,0,11,16.0,7.0,1163
1000672,P00001144,M,26-35,6,A,4+,0,3,13.0,,9778
1000164,P00003958,M,36-45,20,B,1,1,12,14.0,16.0,18967
1000465,P00003408,F,51-55,14,B,1,0,12,,11.0,21593
1003043,P00000640,M,36-45,1,C,4+,0,11,11.0,,14127
1004593,P00000173,M,26-35,1,C,0,0,16,17.0,,1334
1004796,P00004355,M,55+,9,C,0,0,13,16.0,17.0,7726
1002443,P00003960,M,26-35,4,C,1,0,12,9.0,,10286
1004799,P00000517,F,18-25,3,C,2,1,10,5.0,3.0,10625
1006037,P00000523,M,18-25,14,C,1,0,11,2.0,,2391
1002356,P00001918,M,36-45,12,A,2,0,18,15.0,6.0,20722
1005888,P00002887,M,46-50,16,B,1,0,5,10.0,16.0,18268
1004279,P00002165,M,36-45,20,B,1,0,13,,3.0,13786
1004725,P00001930,M,51-55,0,A,2,0,17,7.0,7.0,4092
1002558,P00003946,M,36-45,17,C,1,1,12,17.0,12.0,21012
1005828,P00002210,M,26-35,14,A,1,1,17,12.0,11.0,20134
1000546,P00003784,M,18-25,13,B,2,0,1,,,12509
1005684,P00002591,M,51-55,8,A,4+,1,8,12.0,16.0,7502
1004720,P00004935,F,18-25,11,B,0,1,16,15.0,9.0,2879
1003836,P00004077,F,26-35,4,B,2,0,15,12.0,,15209
1000594,P00001094,M,26-35,1,C,1,0,10,15.0,12.0,13137
1004840,P00003881,F,26-35,6,B,4+,0,2,2.0,6.0,20099
1005865,P00002495,M,36-45,20,B,4+,0,4,12.0,16.0,22830
1003805,P00002580,F,26-35,8,C,4+,0,4,,5.0,2096
1001460,P00002489,F,51-55,17,C,1,0,12,18.0,,9588
1003494,P00002786,M,26-35,3,B,1,1,17,5.0,,11537
1002602,P00002759,M,36-45,1,A,1,0,4,,13.0,22593
1002445,P00001575,M,36-45,0,A,1,1,8,15.0,12.0,14897
1002673,P00002374,M,36-45,11,C,3,0,16,9.0,10.0,16593
1004201,P00003991,M,51-55,12,B,1,0,15,16.0,11.0,511
1000017,P00004846,F,26-35,13,A,3,0,14,17.0,,16554
1003192,P00001094,M,18-25,4,A,4+,1,11,2.0,8.0,20211
1000393,P00001190,M,18-25,2,C,1,0,13,2.0,16.0,817
1000425,P00002690,M,46-50,3,B,3,1,8,11.0,,21960
1000572,P00004096,M,55+,16,B,0,0,9,3.0,11.0,10580
1003632,P00001876,M,26-35,18,B,0,0,2,13.0,16.0,11966
1001121,P00003407,F,36-45,10,A,0,1,2,5.0,10.0,23297
1000242,P00001788,F,0-17,7,B,0,1,8,,8.0,17202
1003898,P00003933,M,18-25,11,B,1,0,18,2.0,,7836
1004096,P00001608,M,36-45,17,B,2,0,7,2.0,8.0,15989
1002280,P00003749,F,18-25,17,C,3,0,11,10.0,,23726
1000789,P00000049,M,26-35,8,B,0,0,1,,4.0,18809
1000715,P00003862,F,36-45,4,C,4+,1,16,14.0,,2535
1004855,P00002181,M,36-45,20,A,4+,0,16,12.0,7.0,19302
1002850,P00003047,M,26-35,16,B,3,1,10,,5.0,14368
1000776,P00002834,M,36-45,12,A,1,1,17,,13.0,17019
1004027,P00001398,M,26-35,5,C,0,1,10,18.0,9.0,22935
1002248,P00003827,M,18-25,13,B,3,0,6,4.0,11.0,7846
1000079,P00004575,M,36-45,14,B,4+,1,14,,15.0,10626
1003927,P00000832,F,18-25,13,C,1,1,15,14.0,18.0,5272
1000856,P00002698,M,18-25,3,C,3,1,4,,,10784
1005536,P00004778,F,26-35,17,A,0,1,2,,14.0,10013
1002149,P00002736,M,46-50,0,A,3,0,13,,10.0,19974
1001032,P00000082,M,18-25,11,A,0,0,12,,16.0,3970
1004941,P00000087,M,0-17,8,C,2,0,13,10.0,16.0,16412
1003272,P00002064,M,18-25,9,A,2,0,15,,7.0,18263
1003577,P00000822,F,26-35,20,B,1,1,2,,12.0,19631
1004183,P00000163,M,26-35,17,B,0,0,8,2.0,,1005
1003457,P00003740,M,18-25,16,B,4+,0,3,18.0,,2231
1003507,P00002398,M,36-45,18,A,2,0,1,15.0,16.0,11215
1000408,P00001933,F,36-45,3,B,2,0,11,13.0,,10139
1002712,P00002729,M,36-45,15,A,2,0,9,3.0,,7047
1003089,P00003536,M,26-35,6,A,4+,0,17,,6.0,8598
1001669,P00003447,M,26-35,8,B,0,1,7,4.0,,3616
1000148,P00002791,M,26-35,7,C,4+,0,4,6.0,17.0,12022
1004328,P00002708,M,26-35,6,A,1,0,13,4.0,13.0,20916
1003898,P00003934,F,18-25,9,B,0,0,5,15.0,11.0,6091
1001951,P00003386,F,36-45,7,A,3,0,12,,17.0,8808
1000366,P00000923,M,26-35,16,C,4+,0,5,6.0,,16584
1001675,P00002176,F,26-35,11,C,0,0,11,4.0,,6160
1004532,P00001583,M,26-35,13,C,1,0,2,3.0,4.0,2247
1004495,P00000565,M,18-25,11,B,2,0,4,10.0,3.0,18704
1005331,P00003259,M,51-55,1,B,1,1,10,,,13843
1005511,P00002598,F,18-25,11,C,4+,0,7,3.0,,11121
1002547,P00002501,M,46-50,13,A,2,0,12,,,10200
1000563,P00004567,F,26-35,6,B,4+,0,8,,,127
1003563,P00000988,M,46-50,12,C,1,1,16,4.0,6.0,21336
1002490,P00003637,M,26-35,20,B,1,1,2,,7.0,3436
1005381,P00000224,M,51-55,3,B,2,0,3,15.0,7.0,18846
1000773,P00000351,M,26-35,0,C,1,0,17,14.0,16.0,4233
1002038,P00001929,F,26-35,16,A,3,0,15,17.0,3.0,20160
1003424,P00000349,M,18-25,2,B,1,1,18,,4.0,11516
1002568,P00004278,F,26-35,16,B,1,0,10,12.0,,2475
1005440,P00004733,F,26-35,7,A,4+,0,2,,12.0,147
1001574,P00001018,M,26-35,2,A,3,1,17,13.0,7.0,7158
1003695,P00002227,M,26-35,9,B,1,0,16,4.0,11.0,12005
1005088,P00004868,M,18-25,1,A,4+,0,7,7.0,15.0,8297
1003292,P00004125,M,36-45,3,B,2,1,16,17.0,,5633
